      2.70000000e+02       1.32653448e+01       4.07966480e+00       9.18567998e+00      -1.00000000e+00      -8.79222300e+00
      2.80000000e+02       1.32653386e+01       4.68827362e+00       8.57706501e+00      -1.00000000e+00      -8.74222300e+00
      2.90000000e+02       1.32645798e+01       1.15772091e+01       1.68737071e+00      -1.00000000e+00      -8.69222300e+00
      3.00000000e+02       1.32655363e+01       2.79578506e+00       1.04697512e+01      -1.00000000e+00      -8.64222300e+00
      3.10000000e+02       1.32650914e+01       6.45383008e+00       6.81126135e+00      -1.00000000e+00      -8.59222300e+00
      3.20000000e+02       1.32646694e+01       1.13945112e+01       1.87015822e+00      -1.00000000e+00      -8.54222300e+00
      3.30000000e+02       1.32657088e+01       4.19566592e-01       1.28461423e+01      -1.00000000e+00      -8.49222300e+00
      3.40000000e+02       1.32647375e+01       1.05176992e+01       2.74703832e+00      -1.00000000e+00      -8.44222300e+00
      3.50000000e+02       1.32649907e+01       7.83333292e+00       5.43165782e+00      -1.00000000e+00      -8.39222300e+00
      3.60000000e+02       1.32656220e+01       1.42533248e+00       1.18402895e+01      -1.00000000e+00      -8.34222300e+00
      3.70000000e+02       1.32645379e+01       1.26006087e+01       6.63929137e-01      -1.00000000e+00      -8.29222300e+00
      3.80000000e+02       1.32653437e+01       4.00148897e+00       9.26385475e+00      -1.00000000e+00      -8.24222300e+00
      3.90000000e+02       1.32653422e+01       4.71150710e+00       8.55383511e+00      -1.00000000e+00      -8.19222300e+00
      4.00000000e+02       1.32645797e+01       1.15548650e+01       1.70971474e+00      -1.00000000e+00      -8.14222300e+00
      4.10000000e+02       1.32655314e+01       2.82943694e+00       1.04360945e+01      -1.00000000e+00      -8.09222300e+00
      4.20000000e+02       1.32650970e+01       6.44967139e+00       6.81542556e+00      -1.00000000e+00      -8.04222300e+00
      4.30000000e+02       1.32646700e+01       1.13053458e+01       1.95932426e+00      -1.00000000e+00      -7.99222300e+00
      4.40000000e+02       1.32656975e+01       6.38766015e-01       1.26269315e+01      -1.00000000e+00      -7.94222300e+00
      4.50000000e+02       1.32647579e+01       1.01938884e+01       3.07086954e+00      -1.00000000e+00      -7.89222300e+00
      4.60000000e+02       1.32649682e+01       8.17951527e+00       5.08545294e+00      -1.00000000e+00      -7.84222300e+00
      4.70000000e+02       1.32656382e+01       1.15267918e+00       1.21129590e+01      -1.00000000e+00      -7.79222300e+00
      4.80000000e+02       1.32645326e+01       1.27426133e+01       5.21919277e-01      -1.00000000e+00      -7.74222300e+00
      4.90000000e+02       1.32653397e+01       3.98171505e+00       9.28362465e+00      -1.00000000e+00      -7.69222300e+00
      5.00000000e+02       1.32653491e+01       4.66678643e+00       8.59856269e+00      -1.00000000e+00      -7.64222300e+00
      5.10000000e+02       1.32645761e+01       1.16039741e+01       1.66060204e+00      -1.00000000e+00      -7.59222300e+00
      5.20000000e+02       1.32655300e+01       2.79394064e+00       1.04715893e+01      -1.00000000e+00      -7.54222300e+00
      5.30000000e+02       1.32650994e+01       6.50657163e+00       6.75852781e+00      -1.00000000e+00      -7.49222300e+00
      5.40000000e+02       1.32646731e+01       1.11690644e+01       2.09560873e+00      -1.00000000e+00      -7.44222300e+00
      5.50000000e+02       1.32656847e+01       8.85725897e-01       1.23799589e+01      -1.00000000e+00      -7.39222300e+00
      5.60000000e+02       1.32647787e+01       9.86554272e+00       3.39923595e+00      -1.00000000e+00      -7.34222300e+00
      5.70000000e+02       1.32649467e+01       8.50586660e+00       4.75908008e+00      -1.00000000e+00      -7.29222300e+00
      5.80000000e+02       1.32656522e+01       9.22038146e-01       1.23436141e+01      -1.00000000e+00      -7.24222300e+00
      5.90000000e+02       1.32645304e+01       1.28255444e+01       4.38986068e-01      -1.00000000e+00      -7.19222300e+00
      6.00000000e+02       1.32653322e+01       4.03123512e+00       9.23409706e+00      -1.00000000e+00      -7.14222300e+00
      6.10000000e+02       1.32653596e+01       4.54968907e+00       8.71567054e+00      -1.00000000e+00      -7.09222300e+00
      6.20000000e+02       1.32645692e+01       1.17220783e+01       1.54249089e+00      -1.00000000e+00      -7.04222300e+00
      6.30000000e+02       1.32655315e+01       2.69839143e+00       1.05671400e+01      -1.00000000e+00      -6.99222300e+00
      6.40000000e+02       1.32650996e+01       6.60966994e+00       6.65542969e+00      -1.00000000e+00      -6.94222300e+00
      6.50000000e+02       1.32646777e+01       1.10048697e+01       2.25980797e+00      -1.00000000e+00      -6.89222300e+00
      6.60000000e+02       1.32656716e+01       1.13875420e+00       1.21269174e+01      -1.00000000e+00      -6.84222300e+00
      6.70000000e+02       1.32647986e+01       9.55473196e+00       3.71006663e+00      -1.00000000e+00      -6.79222300e+00
      6.80000000e+02       1.32649272e+01       8.79210328e+00       4.47282390e+00      -1.00000000e+00      -6.74222300e+00
      6.90000000e+02       1.32656632e+01       7.49912996e-01       1.25157502e+01      -1.00000000e+00      -6.69222300e+00
      7.00000000e+02       1.32645318e+01       1.28382934e+01       4.26238479e-01      -1.00000000e+00      -6.64222300e+00
      7.10000000e+02       1.32653209e+01       4.15468992e+00       9.11063101e+00      -1.00000000e+00      -6.59222300e+00
      7.20000000e+02       1.32653736e+01       4.36247288e+00       8.90290068e+00      -1.00000000e+00      -6.54222300e+00
      7.30000000e+02       1.32645594e+01       1.19002595e+01       1.36429985e+00      -1.00000000e+00      -6.49222300e+00
      7.40000000e+02       1.32655351e+01       2.55749621e+00       1.07080389e+01      -1.00000000e+00      -6.44222300e+00
      7.50000000e+02       1.32650985e+01       6.73988760e+00       6.52521086e+00      -1.00000000e+00      -6.39222300e+00
      7.60000000e+02       1.32646826e+01       1.08343782e+01       2.43030437e+00      -1.00000000e+00      -6.34222300e+00
      7.70000000e+02       1.32656591e+01       1.37578414e+00       1.18898749e+01      -1.00000000e+00      -6.29222300e+00
      7.80000000e+02       1.32648167e+01       9.28182479e+00       3.98299189e+00      -1.00000000e+00      -6.24222300e+00
      7.90000000e+02       1.32649106e+01       9.02155353e+00       4.24335703e+00      -1.00000000e+00      -6.19222300e+00
      8.00000000e+02       1.32656706e+01       6.47636186e-01       1.26180344e+01      -1.00000000e+00      -6.14222300e+00
      8.10000000e+02       1.32645371e+01       1.27759791e+01       4.88557995e-01      -1.00000000e+00      -6.09222300e+00
      8.20000000e+02       1.32653061e+01       4.35004302e+00       8.91526304e+00      -1.00000000e+00      -6.04222300e+00
      8.30000000e+02       1.32653905e+01       4.11387334e+00       9.15151718e+00      -1.00000000e+00      -5.99222300e+00
      8.40000000e+02       1.32645474e+01       1.21239513e+01       1.14059605e+00      -1.00000000e+00      -5.94222300e+00
      8.50000000e+02       1.32655400e+01       2.39023184e+00       1.08753082e+01      -1.00000000e+00      -5.89222301e+00
      8.60000000e+02       1.32650970e+01       6.87566925e+00       6.38942776e+00      -1.00000000e+00      -5.84222301e+00
      8.70000000e+02       1.32646868e+01       1.06796490e+01       2.58503782e+00      -1.00000000e+00      -5.79222301e+00
      8.80000000e+02       1.32656483e+01       1.57638391e+00       1.16892644e+01      -1.00000000e+00      -5.74222301e+00
      8.90000000e+02       1.32648321e+01       9.06363603e+00       4.20119604e+00      -1.00000000e+00      -5.69222301e+00
